document_index,summarizer,normalizer,rouge_1,rouge_2,rouge_l,time_elapsed
1500,artex,raw,0.3220338983050847,0.288135593220339,0.5398230088495575,0.0
1359,artex,raw,0.5972222222222222,0.5616438356164384,0.6062992125984252,0.0
999,artex,raw,0.5362318840579711,0.5142857142857142,0.4161849710982659,0.0
335,artex,raw,0.6756756756756757,0.631578947368421,0.45251396648044695,0.0
2044,artex,raw,0.7966101694915254,0.75,0.3875,0.0005071163177490234
1826,artex,raw,0.53125,0.49206349206349204,0.9285714285714286,0.0005071163177490234
2117,artex,raw,0.019417475728155338,0.0,0.35714285714285715,0.0
472,artex,raw,0.45,0.42528735632183906,0.550561797752809,0.0
1910,artex,raw,0.24615384615384617,0.21875,0.2462686567164179,0.0
827,artex,raw,0.8225806451612904,0.765625,0.8933333333333333,0.0
976,artex,raw,0.6417910447761194,0.6119402985074627,0.45394736842105265,0.0
1278,artex,raw,0.29545454545454547,0.25555555555555554,0.44285714285714284,0.0010001659393310547
1084,artex,raw,0.6153846153846154,0.5897435897435898,0.3389830508474576,0.0
612,artex,raw,0.8493150684931506,0.8157894736842105,0.5683453237410072,0.0
1725,artex,raw,0.6352941176470588,0.6067415730337079,0.3770491803278688,0.0
2012,artex,raw,0.6666666666666666,0.6219512195121951,0.3835616438356164,0.0
18,artex,raw,0.45901639344262296,0.43333333333333335,0.6966292134831461,0.0
1364,artex,raw,0.4166666666666667,0.3877551020408163,0.796875,0.0
1195,artex,raw,0.875,0.7945205479452054,0.3333333333333333,0.0
1524,artex,raw,0.2753623188405797,0.24285714285714285,0.43636363636363634,0.0
1396,artex,raw,0.4166666666666667,0.3877551020408163,0.796875,0.0
205,artex,raw,0.559322033898305,0.5254237288135594,0.4621212121212121,0.0
953,artex,raw,0.48863636363636365,0.4772727272727273,0.5113636363636364,0.0
1892,artex,raw,0.36231884057971014,0.3142857142857143,0.28294573643410853,0.0
1651,artex,raw,0.348993288590604,0.34210526315789475,0.7727272727272727,0.0
1582,artex,raw,0.25806451612903225,0.20967741935483872,0.7529411764705882,0.0009999275207519531
2021,artex,raw,0.6526315789473685,0.5876288659793815,0.22916666666666666,0.0009992122650146484
703,artex,raw,0.576271186440678,0.5423728813559322,0.7560975609756098,0.0
593,artex,raw,0.68,0.6623376623376623,0.9186046511627907,0.0
1480,artex,raw,0.37735849056603776,0.33962264150943394,0.5339805825242718,0.0010004043579101562
914,artex,raw,0.47540983606557374,0.4426229508196721,0.2379182156133829,0.0
236,artex,raw,0.847457627118644,0.8166666666666667,0.7590361445783133,0.0
963,artex,raw,0.9041095890410958,0.88,0.3092369477911647,0.00099945068359375
1755,artex,raw,0.6065573770491803,0.5737704918032787,0.9411764705882353,0.0
445,artex,raw,0.6836734693877551,0.6666666666666666,0.6144578313253012,0.0
1244,artex,raw,0.5373134328358209,0.5147058823529411,0.45695364238410596,0.0
219,artex,raw,0.3561643835616438,0.28,0.506578947368421,0.0
2137,artex,raw,0.22535211267605634,0.2,0.7912087912087912,0.0
405,artex,raw,0.8513513513513513,0.8108108108108109,0.3671497584541063,0.0
2121,artex,raw,0.9310344827586207,0.9130434782608695,0.5792079207920792,0.0
2221,artex,raw,0.6029411764705882,0.5882352941176471,0.5384615384615384,0.0
834,artex,raw,0.6129032258064516,0.5978260869565217,0.4392523364485981,0.0
1791,artex,raw,0.47058823529411764,0.4492753623188406,0.7395833333333334,0.0005156993865966797
79,artex,raw,0.3148148148148148,0.2962962962962963,0.6785714285714286,0.0
41,artex,raw,0.5396825396825397,0.5161290322580645,0.6464646464646465,0.0
2001,artex,raw,0.7023809523809523,0.6547619047619048,0.4860335195530726,0.0
1591,artex,raw,0.5172413793103449,0.4827586206896552,1.0,0.0009999275207519531
1216,artex,raw,0.4583333333333333,0.4246575342465753,0.5725190839694656,0.0
778,artex,raw,0.5087719298245614,0.47368421052631576,0.5454545454545454,0.0
1167,artex,raw,0.559322033898305,0.5289256198347108,0.484375,0.0
746,artex,raw,0.32857142857142857,0.30434782608695654,0.71,0.0
1677,artex,raw,0.6122448979591837,0.5306122448979592,0.31875,0.0
372,artex,raw,0.6081081081081081,0.581081081081081,0.8555555555555555,0.0
1223,artex,raw,0.29914529914529914,0.24369747899159663,0.41638225255972694,0.0
441,artex,raw,0.4444444444444444,0.42857142857142855,0.5740740740740741,0.0
2222,artex,raw,0.9333333333333333,0.9180327868852459,0.26105263157894737,0.0
2009,artex,raw,0.6282051282051282,0.6144578313253012,0.5443037974683544,0.0
362,artex,raw,0.819672131147541,0.7741935483870968,0.5981308411214953,0.0
1585,artex,raw,0.5882352941176471,0.5671641791044776,0.45394736842105265,0.0
839,artex,raw,0.8513513513513513,0.8243243243243243,0.7916666666666666,0.0009999275207519531
214,artex,raw,0.391304347826087,0.3626373626373626,0.41517857142857145,0.0
1315,artex,raw,0.569620253164557,0.55,0.4632768361581921,0.0
1272,artex,raw,0.7857142857142857,0.7571428571428571,0.576,0.0
1530,artex,raw,0.9340659340659341,0.9010989010989011,0.256198347107438,0.0009999275207519531
425,artex,raw,0.9102564102564102,0.8831168831168831,0.41578947368421054,0.0
2186,artex,raw,0.8133333333333334,0.7837837837837838,0.41081081081081083,0.0
1389,artex,raw,0.265625,0.25396825396825395,0.8923076923076924,0.0
813,artex,raw,0.3684210526315789,0.34210526315789475,0.8041237113402062,0.0
1042,artex,raw,0.9054054054054054,0.8767123287671232,0.36585365853658536,0.0
1661,artex,raw,0.20588235294117646,0.19402985074626866,0.46621621621621623,0.0
615,artex,raw,0.5606060606060606,0.5454545454545454,0.8068181818181818,0.0
741,artex,raw,0.6266666666666667,0.6,0.7777777777777778,0.0
2029,artex,raw,0.9279279279279279,0.9099099099099099,0.3758169934640523,0.0010001659393310547
1064,artex,raw,0.23684210526315788,0.189873417721519,0.4602272727272727,0.0009999275207519531
1988,artex,raw,0.5517241379310345,0.5340909090909091,0.5590062111801242,0.0
268,artex,raw,0.6413043478260869,0.6129032258064516,0.5962732919254659,0.0
1004,artex,raw,0.35064935064935066,0.28205128205128205,0.64,0.0
93,artex,raw,0.5211267605633803,0.5068493150684932,0.8426966292134831,0.0
2148,artex,raw,0.45977011494252873,0.4065934065934066,0.34686346863468637,0.0
2080,artex,raw,0.4626865671641791,0.43283582089552236,0.6330275229357798,0.0
210,artex,raw,0.375,0.3611111111111111,0.7115384615384616,0.0
714,artex,raw,0.8536585365853658,0.8170731707317073,0.7368421052631579,0.0
1666,artex,raw,0.8918918918918919,0.868421052631579,0.35944700460829493,0.0010001659393310547
1378,artex,raw,0.8987341772151899,0.8717948717948718,0.24024024024024024,0.0010001659393310547
188,artex,raw,0.5857142857142857,0.5352112676056338,0.4965986394557823,0.0
547,artex,raw,0.9310344827586207,0.9021739130434783,0.6257668711656442,0.0
1492,artex,raw,0.9396551724137931,0.923728813559322,0.38461538461538464,0.0009999275207519531
728,artex,raw,0.6231884057971014,0.5882352941176471,0.693069306930693,0.0
1621,artex,raw,0.8888888888888888,0.8333333333333334,0.30601092896174864,0.0009999275207519531
1236,artex,raw,0.3048780487804878,0.25,0.7606837606837606,0.0
1716,artex,raw,0.04477611940298507,0.014925373134328358,0.27380952380952384,0.0
364,artex,raw,0.6507936507936508,0.625,0.825,0.0
571,artex,raw,0.5333333333333333,0.5166666666666667,0.5981308411214953,0.0
66,artex,raw,0.29333333333333333,0.26666666666666666,0.7,0.0
880,artex,raw,0.7647058823529411,0.72,0.5652173913043478,0.0
325,artex,raw,0.06329113924050633,0.038461538461538464,0.5228758169934641,0.0
1936,artex,raw,0.9148936170212766,0.8936170212765957,0.35036496350364965,0.0010077953338623047
962,artex,raw,0.9306930693069307,0.9019607843137255,0.375,0.0
1490,artex,raw,0.5,0.4657534246575342,0.6756756756756757,0.0
2151,artex,raw,0.8536585365853658,0.8275862068965517,0.5568862275449101,0.0
2218,artex,raw,0.5730337078651685,0.5340909090909091,0.2694610778443114,0.0009999275207519531
1692,artex,raw,0.3076923076923077,0.28125,0.3687150837988827,0.0009999275207519531
1083,artex,raw,0.5909090909090909,0.5522388059701493,0.7956989247311828,0.0
1405,artex,raw,0.7157894736842105,0.6914893617021277,0.27906976744186046,0.0
528,artex,raw,0.5,0.4716981132075472,0.859375,0.0
223,artex,raw,0.5862068965517241,0.5581395348837209,0.4631578947368421,0.0
1484,artex,raw,0.24285714285714285,0.17142857142857143,0.5,0.0
855,artex,raw,0.6,0.574468085106383,0.3493150684931507,0.0
1840,artex,raw,0.5,0.44047619047619047,0.4387755102040816,0.0
2082,artex,raw,0.9,0.8732394366197183,0.4866666666666667,0.0
1954,artex,raw,0.62,0.6,0.5930232558139535,0.0
263,artex,raw,0.5625,0.5308641975308642,0.41708542713567837,0.0
1275,artex,raw,0.9622641509433962,0.9553571428571429,0.1488673139158576,0.0005087852478027344
1793,artex,raw,0.6341463414634146,0.5952380952380952,0.6323529411764706,0.0010004043579101562
2075,artex,raw,0.2545454545454545,0.19642857142857142,0.5042016806722689,0.0
1740,artex,raw,0.5972222222222222,0.5394736842105263,0.963855421686747,0.0
630,artex,raw,0.4175824175824176,0.40217391304347827,0.6762589928057554,0.0009999275207519531
966,artex,raw,0.17045454545454544,0.1590909090909091,0.9,0.0
1810,artex,raw,0.49206349206349204,0.46774193548387094,0.65625,0.0
1542,artex,raw,0.33766233766233766,0.28205128205128205,0.851063829787234,0.0
682,artex,raw,0.5789473684210527,0.5526315789473685,0.9285714285714286,0.0
1171,artex,raw,0.5138888888888888,0.4861111111111111,0.4111111111111111,0.0
845,artex,raw,0.569620253164557,0.5365853658536586,0.5454545454545454,0.0
442,artex,raw,0.9240506329113924,0.8860759493670886,0.7864077669902912,0.0
756,artex,raw,0.8441558441558441,0.8181818181818182,0.7272727272727273,0.0
2051,artex,raw,0.02666666666666667,0.013157894736842105,0.312,0.0
1017,artex,raw,0.7111111111111111,0.6666666666666666,0.4366812227074236,0.0010006427764892578
705,artex,raw,0.863013698630137,0.8356164383561644,0.6578947368421053,0.0
380,artex,raw,0.8518518518518519,0.8271604938271605,0.7058823529411765,0.0
1577,artex,raw,0.49122807017543857,0.45614035087719296,0.6210526315789474,0.0009999275207519531
109,artex,raw,0.6129032258064516,0.5901639344262295,0.5206611570247934,0.0
1790,artex,raw,0.5,0.47692307692307695,0.7083333333333334,0.0
1883,artex,raw,0.5072463768115942,0.4852941176470588,0.7368421052631579,0.0
1386,artex,raw,0.5454545454545454,0.5324675324675324,0.8227848101265823,0.0
1341,artex,raw,0.5522388059701493,0.5373134328358209,0.9452054794520548,0.0
1142,artex,raw,0.8717948717948718,0.8375,0.589041095890411,0.0
907,artex,raw,0.3333333333333333,0.3037974683544304,0.4530386740331492,0.0
1240,artex,raw,0.6923076923076923,0.6375,0.5060975609756098,0.0
1075,artex,raw,0.8932038834951457,0.875,0.4588744588744589,0.0
788,artex,raw,0.5882352941176471,0.5454545454545454,0.5833333333333334,0.0
1642,artex,raw,0.5211267605633803,0.4647887323943662,0.36318407960199006,0.0010001659393310547
2156,artex,raw,0.4878048780487805,0.4642857142857143,0.7478260869565218,0.0
386,artex,raw,0.25675675675675674,0.22972972972972974,0.6015625,0.0
172,artex,raw,0.84,0.8133333333333334,0.4873417721518987,0.0010001659393310547
861,artex,raw,0.6063829787234043,0.5520833333333334,0.40329218106995884,0.0
1825,artex,raw,0.3424657534246575,0.3055555555555556,0.5068493150684932,0.0
898,artex,raw,0.5454545454545454,0.5054945054945055,0.42152466367713004,0.0
923,artex,raw,0.6521739130434783,0.5942028985507246,0.6454545454545455,0.0
105,artex,raw,0.6666666666666666,0.6555555555555556,0.5859872611464968,0.0
402,artex,raw,0.5473684210526316,0.5360824742268041,0.668918918918919,0.0
1190,artex,raw,0.22727272727272727,0.20588235294117646,0.660377358490566,0.0
2083,artex,raw,0.3132530120481928,0.2619047619047619,0.4888888888888889,0.0
2014,artex,raw,0.375,0.3055555555555556,0.3162393162393162,0.0
11,artex,raw,0.20833333333333334,0.16666666666666666,0.5826771653543307,0.0
20,artex,raw,0.5858585858585859,0.5510204081632653,0.684931506849315,0.0
2007,artex,raw,0.7563025210084033,0.7416666666666667,0.3333333333333333,0.0010004043579101562
1866,artex,raw,0.5671641791044776,0.5223880597014925,0.5390625,0.0
1928,artex,raw,0.9135802469135802,0.891566265060241,0.5028901734104047,0.0
144,artex,raw,0.5964912280701754,0.5714285714285714,0.5420560747663551,0.0016102790832519531
1521,artex,raw,0.2073170731707317,0.18072289156626506,0.5855263157894737,0.0009055137634277344
1804,artex,raw,0.8289473684210527,0.8051948051948052,0.7168141592920354,0.0
1852,artex,raw,0.4810126582278481,0.41975308641975306,0.4853801169590643,0.0
1348,artex,raw,0.47619047619047616,0.4523809523809524,0.9347826086956522,0.0
1085,artex,raw,0.8589743589743589,0.8205128205128205,0.5970149253731343,0.0
771,artex,raw,0.8854166666666666,0.8350515463917526,0.2632978723404255,0.0009999275207519531
1778,artex,raw,0.6666666666666666,0.6385542168674698,0.38636363636363635,0.0
449,artex,raw,0.6666666666666666,0.6309523809523809,0.47540983606557374,0.0
2026,artex,raw,0.32051282051282054,0.27848101265822783,0.41836734693877553,0.0
890,artex,raw,0.796875,0.765625,0.559322033898305,0.0
596,artex,raw,0.5588235294117647,0.5294117647058824,0.9142857142857143,0.0
1687,artex,raw,0.6857142857142857,0.6203703703703703,0.3639344262295082,0.0
107,artex,raw,0.618421052631579,0.5714285714285714,0.9186046511627907,0.0
1073,artex,raw,0.8571428571428571,0.8169014084507042,0.8131868131868132,0.0
1589,artex,raw,0.6376811594202898,0.6176470588235294,0.7291666666666666,0.0
1970,artex,raw,0.21839080459770116,0.16279069767441862,0.5534591194968553,0.0
265,artex,raw,0.8904109589041096,0.863013698630137,0.2604166666666667,0.0
755,artex,raw,0.4444444444444444,0.42424242424242425,0.9154929577464789,0.0
1166,artex,raw,0.9009009009009009,0.8672566371681416,0.4423076923076923,0.0
282,artex,raw,0.8095238095238095,0.7777777777777778,0.9027777777777778,0.0
975,artex,raw,0.8414634146341463,0.8148148148148148,0.39712918660287083,0.0
354,artex,raw,0.47368421052631576,0.44642857142857145,0.8285714285714286,0.0
206,artex,raw,0.6333333333333333,0.5824175824175825,0.6118421052631579,0.0009508132934570312
653,artex,raw,0.6615384615384615,0.6231884057971014,0.8,0.0
1913,artex,raw,0.34615384615384615,0.2875,0.282312925170068,0.0
464,artex,raw,0.8734177215189873,0.8227848101265823,0.780952380952381,0.0
1512,artex,raw,0.6338028169014085,0.5972222222222222,0.5873015873015873,0.0010006427764892578
1194,artex,raw,0.6417910447761194,0.6119402985074627,0.45394736842105265,0.0
1234,artex,raw,0.5974025974025974,0.5769230769230769,0.3521739130434783,0.0
984,artex,raw,0.27927927927927926,0.22522522522522523,0.49130434782608695,0.0
2036,artex,raw,0.65,0.61,0.3591549295774648,0.0
569,artex,raw,0.5535714285714286,0.5,0.8405797101449275,0.0
1672,artex,raw,0.11267605633802817,0.0273972602739726,0.7835051546391752,0.0008976459503173828
59,artex,raw,0.5555555555555556,0.5370370370370371,0.9180327868852459,0.0
1885,artex,raw,0.379746835443038,0.3375,0.49700598802395207,0.0
2128,artex,raw,0.631578947368421,0.6090225563909775,0.43130990415335463,0.0
998,artex,raw,0.42857142857142855,0.40789473684210525,0.43820224719101125,0.0
1780,artex,raw,0.36585365853658536,0.3333333333333333,0.4911242603550296,0.0009999275207519531
1921,artex,raw,0.38028169014084506,0.352112676056338,0.35436893203883496,0.0
1197,artex,raw,0.8356164383561644,0.8055555555555556,0.45962732919254656,0.0
1267,artex,raw,0.8961038961038961,0.8701298701298701,0.3542600896860987,0.0
1030,artex,raw,0.6086956521739131,0.5638297872340425,0.375,0.0
1611,artex,raw,0.5510204081632653,0.5204081632653061,0.591715976331361,0.0
718,artex,raw,0.88,0.8529411764705882,0.9122807017543859,0.0010001659393310547
397,artex,raw,0.569620253164557,0.5316455696202531,0.6532258064516129,0.0
1246,artex,raw,0.5625,0.5352112676056338,0.3515981735159817,0.0
636,artex,raw,0.8493150684931506,0.8157894736842105,0.5683453237410072,0.0
926,artex,raw,0.6129032258064516,0.5806451612903226,0.31683168316831684,0.0
959,artex,raw,0.6229508196721312,0.5806451612903226,0.45390070921985815,0.0
1865,artex,raw,0.6428571428571429,0.5915492957746479,0.7281553398058253,0.0
1739,artex,raw,0.39622641509433965,0.36538461538461536,0.6136363636363636,0.0
5,artex,raw,0.578125,0.546875,0.9705882352941176,0.0
1473,artex,raw,0.8260869565217391,0.8,0.8888888888888888,0.0
1689,artex,raw,0.2631578947368421,0.25263157894736843,0.3911290322580645,0.0
1180,artex,raw,0.6027397260273972,0.5675675675675675,0.7169811320754716,0.0
1927,artex,raw,0.578125,0.5384615384615384,0.3988439306358382,0.0
1445,artex,raw,0.6385542168674698,0.5975609756097561,0.5316455696202531,0.0009996891021728516
1606,artex,raw,0.5421686746987951,0.5301204819277109,0.4381443298969072,0.0
31,artex,raw,0.8285714285714286,0.7971014492753623,0.5772357723577236,0.0010004043579101562
1798,artex,raw,0.6904761904761905,0.6547619047619048,0.4264705882352941,0.0009999275207519531
1578,artex,raw,0.7051282051282052,0.6794871794871795,0.9195402298850575,0.0
523,artex,raw,0.8611111111111112,0.8356164383561644,0.7064220183486238,0.0
686,artex,raw,0.8412698412698413,0.8064516129032258,0.810126582278481,0.0
1763,artex,raw,0.3283582089552239,0.2878787878787879,0.7472527472527473,0.0
336,artex,raw,0.3229166666666667,0.30927835051546393,0.6923076923076923,0.0
44,artex,raw,0.8734177215189873,0.825,0.564625850340136,0.0
2056,artex,raw,0.875,0.8444444444444444,0.6462585034013606,0.0
1150,artex,raw,0.8777777777777778,0.8369565217391305,0.3597122302158273,0.0
1096,artex,raw,0.8125,0.7846153846153846,0.5537190082644629,0.0
2209,artex,raw,0.6528925619834711,0.6198347107438017,0.3524355300859599,0.0
227,artex,raw,0.796875,0.7538461538461538,0.6568627450980392,0.0
185,artex,raw,0.7758620689655172,0.7368421052631579,0.6629213483146067,0.0
114,artex,raw,0.27419354838709675,0.25806451612903225,0.984375,0.0
1456,artex,raw,0.6285714285714286,0.5942028985507246,0.6454545454545455,0.0
871,artex,raw,0.43,0.37254901960784315,0.8,0.0
2045,artex,raw,0.9176470588235294,0.8941176470588236,0.24233983286908078,0.0
486,artex,raw,0.5454545454545454,0.5,0.34843205574912894,0.0
148,artex,raw,0.8674698795180723,0.8235294117647058,0.33587786259541985,0.0
2202,artex,raw,0.872093023255814,0.8409090909090909,0.11392405063291139,0.0
81,artex,raw,0.5833333333333334,0.5684210526315789,0.9896907216494846,0.0
1345,artex,raw,0.8533333333333334,0.8157894736842105,0.609375,0.0
115,artex,raw,0.6125,0.5853658536585366,0.85,0.0
1562,artex,raw,0.7176470588235294,0.6741573033707865,0.6642335766423357,0.0
964,artex,raw,0.4647887323943662,0.4246575342465753,0.5777777777777777,0.0
518,artex,raw,0.2840909090909091,0.23333333333333334,0.7076923076923077,0.0
220,artex,raw,0.2823529411764706,0.21176470588235294,0.7372881355932204,0.0
1629,artex,raw,0.5256410256410257,0.5,0.7738095238095238,0.0
1832,artex,raw,0.8764044943820225,0.8461538461538461,0.1507293354943274,0.0
28,artex,raw,0.5189873417721519,0.4810126582278481,0.5540540540540541,0.0
2143,artex,raw,0.9,0.8681318681318682,0.48947368421052634,0.0010001659393310547
2167,artex,raw,0.45714285714285713,0.4246575342465753,0.7894736842105263,0.0
1397,artex,raw,0.5692307692307692,0.5384615384615384,0.9552238805970149,0.0
862,artex,raw,0.9477124183006536,0.9363057324840764,0.1354344122657581,0.0015099048614501953
1643,artex,raw,0.9485294117647058,0.9338235294117647,0.5369649805447471,0.0
157,artex,raw,0.5,0.4861111111111111,0.7162162162162162,0.0010004043579101562
1891,artex,raw,0.43283582089552236,0.37681159420289856,0.42011834319526625,0.0010001659393310547
789,artex,raw,0.9320388349514563,0.9134615384615384,0.30113636363636365,0.0010001659393310547
1006,artex,raw,0.4634146341463415,0.45121951219512196,0.225201072386059,0.0
766,artex,raw,0.6266666666666667,0.5540540540540541,0.5033112582781457,0.0
1447,artex,raw,0.28378378378378377,0.25,0.6463414634146342,0.0
1210,artex,raw,0.11711711711711711,0.02608695652173913,0.3926174496644295,0.0005087852478027344
414,artex,raw,0.40540540540540543,0.3466666666666667,0.4583333333333333,0.0
404,artex,raw,0.3783783783783784,0.3150684931506849,0.38860103626943004,0.0
799,artex,raw,0.4810126582278481,0.45569620253164556,0.9629629629629629,0.0
1714,artex,raw,0.6804123711340206,0.66,1.0,0.0
225,artex,raw,0.8513513513513513,0.8133333333333334,0.5579710144927537,0.0
1829,artex,raw,0.5697674418604651,0.5411764705882353,0.31985294117647056,0.0
496,artex,raw,0.031746031746031744,0.0,0.5403225806451613,0.0
1641,artex,raw,0.8243243243243243,0.7945205479452054,0.3424657534246575,0.0
541,artex,raw,0.9078947368421053,0.88,0.3347826086956522,0.0
1499,artex,raw,0.5918367346938775,0.54,0.5909090909090909,0.0
1717,artex,raw,0.3333333333333333,0.32608695652173914,0.3197278911564626,0.0
1944,artex,raw,0.6857142857142857,0.6428571428571429,0.44171779141104295,0.0
1321,artex,raw,0.8225806451612904,0.7741935483870968,0.3902439024390244,0.0
525,artex,raw,0.8712871287128713,0.8514851485148515,0.30791788856304986,0.0
1508,artex,raw,0.7101449275362319,0.6901408450704225,0.5174825174825175,0.0
494,artex,raw,0.8169014084507042,0.7916666666666666,0.33035714285714285,0.0
1786,artex,raw,0.8787878787878788,0.8484848484848485,0.4146341463414634,0.0
857,artex,raw,0.8235294117647058,0.7941176470588235,0.7216494845360825,0.0
2034,artex,raw,0.2727272727272727,0.24719101123595505,0.44285714285714284,0.0
524,artex,raw,0.8536585365853658,0.8313253012048193,0.7264957264957265,0.0
896,artex,raw,0.6923076923076923,0.6344086021505376,0.4896907216494845,0.0
904,artex,raw,0.21100917431192662,0.2,0.47257383966244726,0.0009992122650146484
1664,artex,raw,0.5730337078651685,0.5384615384615384,0.6143790849673203,0.0010006427764892578
1165,artex,raw,0.5631067961165048,0.5288461538461539,0.4435146443514644,0.0009996891021728516
754,artex,raw,0.8395061728395061,0.8148148148148148,0.41919191919191917,0.0009999275207519531
1105,artex,raw,0.4691358024691358,0.4567901234567901,0.4057971014492754,0.0
392,artex,raw,0.2235294117647059,0.20238095238095238,0.6370370370370371,0.0
2097,artex,raw,0.30158730158730157,0.26153846153846155,0.43670886075949367,0.0
727,artex,raw,0.5333333333333333,0.4675324675324675,0.7523809523809524,0.0
368,artex,raw,0.8166666666666667,0.7666666666666667,0.7380952380952381,0.0009999275207519531
1274,artex,raw,0.1111111111111111,0.031746031746031744,0.3651685393258427,0.0
61,artex,raw,0.6296296296296297,0.5783132530120482,0.7226890756302521,0.0
1038,artex,raw,0.8867924528301887,0.8691588785046729,0.5677083333333334,0.0
985,artex,raw,0.5675675675675675,0.527027027027027,0.7238095238095238,0.0
1052,artex,raw,0.7536231884057971,0.7101449275362319,0.29098360655737704,0.0
1381,artex,raw,0.5619047619047619,0.5,0.31268436578171094,0.0010001659393310547
164,artex,raw,0.5411764705882353,0.5348837209302325,0.6081081081081081,0.0010004043579101562
1517,artex,raw,0.27710843373493976,0.25443786982248523,0.6140350877192983,0.0
1652,artex,raw,0.8771929824561403,0.8392857142857143,0.3314285714285714,0.0009996891021728516
844,artex,raw,0.6119402985074627,0.5571428571428572,0.5177304964539007,0.0
501,artex,raw,0.582089552238806,0.5294117647058824,0.9342105263157895,0.0
2195,artex,raw,0.8260869565217391,0.8,0.48344370860927155,0.0
660,artex,raw,0.8260869565217391,0.7971014492753623,0.549618320610687,0.0010001659393310547
1400,artex,raw,0.6483516483516484,0.5777777777777777,0.44019138755980863,0.0
936,artex,raw,0.29347826086956524,0.2608695652173913,0.36293436293436293,0.0
1686,artex,raw,0.5,0.4307692307692308,0.5447154471544715,0.0
2145,artex,raw,0.6447368421052632,0.6052631578947368,0.3172690763052209,0.0009999275207519531
1731,artex,raw,0.3333333333333333,0.2753623188405797,0.7395833333333334,0.0
2217,artex,raw,0.9069767441860465,0.8837209302325582,0.2573099415204678,0.0005083084106445312
2190,artex,raw,0.6172839506172839,0.6049382716049383,0.340080971659919,0.0
207,artex,raw,0.2597402597402597,0.20253164556962025,0.7168141592920354,0.0
860,artex,raw,0.6933333333333334,0.6582278481012658,0.6074074074074074,0.0
2175,artex,raw,0.5747126436781609,0.550561797752809,0.7,0.0010001659393310547
264,artex,raw,0.8095238095238095,0.7777777777777778,0.5284552845528455,0.0
841,artex,raw,0.5797101449275363,0.5507246376811594,0.9726027397260274,0.0
60,artex,raw,0.5567010309278351,0.52,0.9622641509433962,0.0009996891021728516
769,artex,raw,0.8513513513513513,0.8108108108108109,0.7835051546391752,0.0
1325,artex,raw,0.5151515151515151,0.49230769230769234,0.5193798449612403,0.0
2115,artex,raw,0.647887323943662,0.6285714285714286,0.47058823529411764,0.0
583,artex,raw,0.8648648648648649,0.8205128205128205,0.6349206349206349,0.0
1575,artex,raw,0.5903614457831325,0.5301204819277109,0.9882352941176471,0.0
138,artex,raw,0.828125,0.78125,0.5409836065573771,0.0
366,artex,raw,0.6666666666666666,0.6410256410256411,0.5063291139240507,0.0
2127,artex,raw,0.6138613861386139,0.5742574257425742,0.3301282051282051,0.0
568,artex,raw,0.8354430379746836,0.8148148148148148,0.6538461538461539,0.0
1939,artex,raw,0.3287671232876712,0.2777777777777778,0.5362318840579711,0.0
1644,artex,raw,0.15151515151515152,0.13138686131386862,0.7985611510791367,0.0
1544,artex,raw,0.8461538461538461,0.8113207547169812,0.39855072463768115,0.0
192,artex,raw,0.410958904109589,0.36486486486486486,0.7064220183486238,0.0
2180,artex,raw,0.7108433734939759,0.6867469879518072,0.3953488372093023,0.0
711,artex,raw,0.2727272727272727,0.24050632911392406,0.4939759036144578,0.0
1173,artex,raw,0.6545454545454545,0.6396396396396397,0.9658119658119658,0.0
295,artex,raw,0.8877551020408163,0.87,0.403921568627451,0.0
1136,artex,raw,0.7032967032967034,0.6777777777777778,0.3333333333333333,0.0
1870,artex,raw,0.273972602739726,0.25333333333333335,0.616,0.0
1214,artex,raw,0.8470588235294118,0.8235294117647058,0.3799126637554585,0.0009996891021728516
1309,artex,raw,0.5301204819277109,0.5119047619047619,0.41346153846153844,0.0
1252,artex,raw,0.6984126984126984,0.6666666666666666,0.4744525547445255,0.0
166,artex,raw,0.8307692307692308,0.796875,0.6804123711340206,0.0
533,artex,raw,0.40476190476190477,0.37349397590361444,0.47752808988764045,0.0
1156,artex,raw,0.609375,0.578125,0.27615062761506276,0.0
1719,artex,raw,0.2872340425531915,0.27956989247311825,0.5163043478260869,0.0
170,artex,raw,0.6625,0.611764705882353,0.898989898989899,0.0
981,artex,raw,0.5942028985507246,0.5714285714285714,0.5308641975308642,0.0
367,artex,raw,0.47706422018348627,0.45454545454545453,0.8818897637795275,0.0
1129,artex,raw,0.6893203883495146,0.6761904761904762,0.42412451361867703,0.0
1023,artex,raw,0.8518518518518519,0.8148148148148148,0.2968197879858657,0.0010001659393310547
1437,artex,raw,0.8405797101449275,0.8028169014084507,0.6460176991150443,0.0
1295,artex,raw,0.6896551724137931,0.6373626373626373,0.3069306930693069,0.0
1708,artex,raw,0.4714285714285714,0.4225352112676056,0.477124183006536,0.0
1487,artex,raw,0.8450704225352113,0.8169014084507042,0.9041095890410958,0.0
209,artex,raw,0.6710526315789473,0.620253164556962,0.4911242603550296,0.0
2057,artex,raw,0.27358490566037735,0.25,0.4567901234567901,0.0
1597,artex,raw,0.5365853658536586,0.5176470588235295,0.5894039735099338,0.0
1101,artex,raw,0.3394495412844037,0.2909090909090909,0.9821428571428571,0.0
1242,artex,raw,0.45714285714285713,0.39436619718309857,0.39572192513368987,0.0
1290,artex,raw,0.6590909090909091,0.6413043478260869,0.40869565217391307,0.0
